#separator:tab
#html:true
#deck:JP Grammar Minna Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-1233	Minna	っくにんぎよう	[sound:jp-grammar-quality-mcq-1233_grammar.mp3]	表示「っくにんぎよう」这一语法形式或助词用法	用于练习「っくにんぎよう」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：っくにんぎよう。按原书条目和句中词形使用。	「っくにんぎよう」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1233_option_A.mp3""></audio>"	「っくにんぎよう」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1233_option_B.mp3""></audio>"	「っくにんぎよう」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1233_option_C.mp3""></audio>"	「っくにんぎよう」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1233_option_D.mp3""></audio>"	C	「っくにんぎよう」は、このカードで確認する表現です。	这句话用于确认“っくにんぎよう”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只用于命令文。<br>C. 正确：源条目无法稳定解析时，只确认目标表达「っくにんぎよう」本身。<br>D. 错误：无法从源条目断定它只接过去形。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-17.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1234	Minna	新しいことを知るのはおもしろいです。	[sound:jp-grammar-quality-mcq-1234_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1234_option_A.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1234_option_B.mp3""></audio>"	走る（で）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1234_option_C.mp3""></audio>"	走る（から）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1234_option_D.mp3""></audio>"	B	走る（の）が好きです。	我喜欢跑步。	A. 错误：「を」不能把动词短语名词化。<br>B. 正确：「の」可以把前面的内容名词化。<br>C. 错误：「で」表示场所或手段。<br>D. 错误：「から」表示原因或起点。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-18.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1235	Minna	電話しながら運転するのは危ないです。	[sound:jp-grammar-quality-mcq-1235_grammar.mp3]	一边...一边...	表示两个动作同时进行。	動詞ます形 + ながら	朝ご飯を食べずにです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1235_option_A.mp3""></audio>"	朝ご飯を食べるずに出かけた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1235_option_B.mp3""></audio>"	朝ご飯を食べてから出かけた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1235_option_C.mp3""></audio>"	朝ご飯を食べずに出かけた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1235_option_D.mp3""></audio>"	D	朝ご飯を食べずに出かけた。	一边听音乐一边学习。	A. 错误：后项动作不完整。<br>B. 错误：「ずに」前接未然形。<br>C. 错误：「てから」表示做完前项后再做后项，语义相反。<br>D. 正确：「ずに/ないで」表示不做前项就做后项。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-18.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1236	Minna	ええ、日本のことを知るのはおもしろいです。	[sound:jp-grammar-quality-mcq-1236_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	走る（から）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1236_option_A.mp3""></audio>"	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1236_option_B.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1236_option_C.mp3""></audio>"	走る（で）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1236_option_D.mp3""></audio>"	C	走る（の）が好きです。	我喜欢跑步。	A. 错误：「から」表示原因或起点。<br>B. 错误：「を」不能把动词短语名词化。<br>C. 正确：「の」可以把前面的内容名词化。<br>D. 错误：「で」表示场所或手段。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-18.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1237	Minna	いいえ、心配なのは、家族のことです。	[sound:jp-grammar-quality-mcq-1237_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1237_option_A.mp3""></audio>"	走る（から）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1237_option_B.mp3""></audio>"	走る（で）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1237_option_C.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1237_option_D.mp3""></audio>"	D	走る（の）が好きです。	我喜欢跑步。	A. 错误：「を」不能把动词短语名词化。<br>B. 错误：「から」表示原因或起点。<br>C. 错误：「で」表示场所或手段。<br>D. 正确：「の」可以把前面的内容名词化。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-19.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1238	Minna	試験のことが心配で、寝られませんでした。	[sound:jp-grammar-quality-mcq-1238_grammar.mp3]	但是；主语标记	可表示主语，也可连接前后相反或铺垫内容。	名詞 + が / 普通形 + が	値段は高い（ので）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1238_option_A.mp3""></audio>"	値段は高い（ために）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1238_option_B.mp3""></audio>"	値段は高い（が）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1238_option_C.mp3""></audio>"	値段は高い（なら）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1238_option_D.mp3""></audio>"	C	値段は高い（が）、品質はいい。	价格高，但是质量好。	A. 错误：「ので」表示原因，不能表达转折。<br>B. 错误：「ために」表示目的或原因，不表示逆接。<br>C. 正确：「が」可连接前后相反或铺垫内容。<br>D. 错误：「なら」表示条件，不表示转折。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-19.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1239	Minna	どの方法がいちばんいいか、考えましよう。	[sound:jp-grammar-quality-mcq-1239_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	一緒に昼ご飯を食べませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1239_option_A.mp3""></audio>"	一緒に昼ご飯を食べましょう。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1239_option_B.mp3""></audio>"	一緒に昼ご飯を食べましょうです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1239_option_C.mp3""></audio>"	一緒に昼ご飯を食べました。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1239_option_D.mp3""></audio>"	B	一緒に昼ご飯を食べましょう。	不知道他是否会来。	A. 错误：这是否定过去，不是劝诱。<br>B. 正确：「ましょう」用于劝诱或一起做某事。<br>C. 错误：句尾结构错误。<br>D. 错误：这是过去陈述，不是劝诱。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-20.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1240	Minna	たんじようびはな	[sound:jp-grammar-quality-mcq-1240_grammar.mp3]	表示「たんじようびはな」这一语法形式或助词用法	用于练习「たんじようびはな」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：たんじようびはな。按原书条目和句中词形使用。	「たんじようびはな」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1240_option_A.mp3""></audio>"	「たんじようびはな」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1240_option_B.mp3""></audio>"	「たんじようびはな」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1240_option_C.mp3""></audio>"	「たんじようびはな」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1240_option_D.mp3""></audio>"	B	「たんじようびはな」は、このカードで確認する表現です。	这句话用于确认“たんじようびはな”的用法。	A. 错误：无法从源条目断定它只用于命令文。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「たんじようびはな」本身。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 错误：无法从源条目断定它只接过去形。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-20.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1241	Minna	着物を着たことがないので、着てみたいです。	[sound:jp-grammar-quality-mcq-1241_grammar.mp3]	好像；像...	口语中表示比喻或推量。	動詞ます形 + たい	彼は子どもみたいでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1241_option_A.mp3""></audio>"	彼は子どもみたいだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1241_option_B.mp3""></audio>"	彼は子どものみたいだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1241_option_C.mp3""></audio>"	彼は子どもためだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1241_option_D.mp3""></audio>"	B	彼は子どもみたいだ。	我想去日本。	A. 错误：句尾结构错误。<br>B. 正确：「みたいだ」表示比喻或样态。<br>C. 错误：名词后直接接「みたいだ」。<br>D. 错误：「ため」表示原因或目的，不表示比喻。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-21.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1242	Minna	生け花をしたことがないので、してみたいです。	[sound:jp-grammar-quality-mcq-1242_grammar.mp3]	好像；像...	口语中表示比喻或推量。	動詞ます形 + たい	彼は子どもためだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1242_option_A.mp3""></audio>"	彼は子どもみたいだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1242_option_B.mp3""></audio>"	彼は子どもみたいでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1242_option_C.mp3""></audio>"	彼は子どものみたいだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1242_option_D.mp3""></audio>"	B	彼は子どもみたいだ。	我想去日本。	A. 错误：「ため」表示原因或目的，不表示比喻。<br>B. 正确：「みたいだ」表示比喻或样态。<br>C. 错误：句尾结构错误。<br>D. 错误：名词后直接接「みたいだ」。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-21.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1243	Minna	じぶんみせもいっか自分の店を持っために	[sound:jp-grammar-quality-mcq-1243_grammar.mp3]	为了；因为	表示目的，也可表示原因。	普通形 + か	大雨（じぶんみせもいっか自分の店を持っために）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1243_option_A.mp3""></audio>"	試合は中止になった（じぶんみせもいっか自分の店を持っために）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1243_option_B.mp3""></audio>"	大雨（じぶんみせもいっか自分の店を持っために）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1243_option_C.mp3""></audio>"	大雨（じぶんみせもいっか自分の店を持っために）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1243_option_D.mp3""></audio>"	A	大雨（じぶんみせもいっか自分の店を持っために）、試合は中止になった。	不知道他是否会来。	A. 正确：じぶんみせもいっか自分の店を持っために 在这里连接原因和结果。<br>B. 错误：原因和结果顺序倒置，不符合该用法。<br>C. 错误：后面缺少结果内容，句子结构不完整。<br>D. 错误：后项不是原因造成的结果，语义不成立。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-22.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1244	Minna	仕事のために、毎週日本語を習っています。	[sound:jp-grammar-quality-mcq-1244_grammar.mp3]	为了；因为	表示目的，也可表示原因。	普通形 + の	走る（で）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1244_option_A.mp3""></audio>"	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1244_option_B.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1244_option_C.mp3""></audio>"	走る（から）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1244_option_D.mp3""></audio>"	C	走る（の）が好きです。	我喜欢跑步。	A. 错误：「で」表示场所或手段。<br>B. 错误：「を」不能把动词短语名词化。<br>C. 正确：「の」可以把前面的内容名词化。<br>D. 错误：「から」表示原因或起点。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-22.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1245	Minna	子どもたちのために、絵本をかいています。	[sound:jp-grammar-quality-mcq-1245_grammar.mp3]	为了；因为	表示目的，也可表示原因。	人を表す名詞 + たち	学生たちを教室にいます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1245_option_A.mp3""></audio>"	学生たちは教室にいます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1245_option_B.mp3""></audio>"	学生がたちは教室にいます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1245_option_C.mp3""></audio>"	学生をちは教室にいます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1245_option_D.mp3""></audio>"	B	学生たちは教室にいます。	学生们在教室里。	A. 错误：这里要用主题或主语，不是动作对象。<br>B. 正确：「たち」接在人或动物后表示复数。<br>C. 错误：「がた」と「たち」不能这样叠用。<br>D. 错误：「たち」不能替代助词。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-22.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1246	Minna	結婚するニ人のために	[sound:jp-grammar-quality-mcq-1246_grammar.mp3]	为了；因为	表示目的，也可表示原因。	普通形 + の	試合は中止になった（結婚するニ人のために）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1246_option_A.mp3""></audio>"	大雨（結婚するニ人のために）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1246_option_B.mp3""></audio>"	大雨（結婚するニ人のために）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1246_option_C.mp3""></audio>"	大雨（結婚するニ人のために）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1246_option_D.mp3""></audio>"	B	大雨（結婚するニ人のために）、試合は中止になった。	我喜欢跑步。	A. 错误：原因和结果顺序倒置，不符合该用法。<br>B. 正确：結婚するニ人のために 在这里连接原因和结果。<br>C. 错误：后面缺少结果内容，句子结构不完整。<br>D. 错误：后项不是原因造成的结果，语义不成立。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-22.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1247	Minna	世界の平和のために	[sound:jp-grammar-quality-mcq-1247_grammar.mp3]	为了；因为	表示目的，也可表示原因。	普通形 + の	大雨（世界の平和のために）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1247_option_A.mp3""></audio>"	大雨（世界の平和のために）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1247_option_B.mp3""></audio>"	大雨（世界の平和のために）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1247_option_C.mp3""></audio>"	試合は中止になった（世界の平和のために）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1247_option_D.mp3""></audio>"	C	大雨（世界の平和のために）、試合は中止になった。	我喜欢跑步。	A. 错误：后面缺少结果内容，句子结构不完整。<br>B. 错误：后项不是原因造成的结果，语义不成立。<br>C. 正确：世界の平和のために 在这里连接原因和结果。<br>D. 错误：原因和结果顺序倒置，不符合该用法。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_08-22.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1425	Minna	ペんきようんん。子どもを育てるのにいいです。	[sound:jp-grammar-quality-mcq-1425_grammar.mp3]	明明...却；为了...	可表示逆接，也可表示用途或目的。	普通形 + のに	値段は高い（のに）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1425_option_A.mp3""></audio>"	値段は高い（のに）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1425_option_B.mp3""></audio>"	値段は高い（のに）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1425_option_C.mp3""></audio>"	値段は高い（のに）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1425_option_D.mp3""></audio>"	A	値段は高い（のに）、品質はいい。	明明努力学习了，却没能合格。	A. 正确：のに 表示前后内容转折或让步。<br>B. 错误：前后没有形成反差。<br>C. 错误：后项只是顺接结果，不是转折关系。<br>D. 错误：后项不完整，不能构成转折。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-01.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1426	Minna	しようがっこうせんせい	[sound:jp-grammar-quality-mcq-1426_grammar.mp3]	但是；主语标记	可表示主语，也可连接前后相反或铺垫内容。	名詞 + が / 普通形 + が	値段は高い（しようがっこうせんせい）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1426_option_A.mp3""></audio>"	値段は高い（しようがっこうせんせい）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1426_option_B.mp3""></audio>"	値段は高い（しようがっこうせんせい）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1426_option_C.mp3""></audio>"	値段は高い（しようがっこうせんせい）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1426_option_D.mp3""></audio>"	B	値段は高い（しようがっこうせんせい）、品質はいい。	价格高，但是质量好。	A. 错误：后项只是顺接结果，不是转折关系。<br>B. 正确：しようがっこうせんせい 表示前后内容转折或让步。<br>C. 错误：前后没有形成反差。<br>D. 错误：后项不完整，不能构成转折。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1427	Minna	ちょうど始まるところです。	[sound:jp-grammar-quality-mcq-1427_grammar.mp3]	表示「ちょうど始まるところです」这一语法形式或助词用法	用于练习「ちょうど始まるところです。」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：ちょうど始まるところです。。按原书条目和句中词形使用。	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1427_option_A.mp3""></audio>"	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1427_option_B.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1427_option_C.mp3""></audio>"	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1427_option_D.mp3""></audio>"	B	今、宿題をしているところです。	这句话用于确认“ちょうど始まるところです。”的用法。	A. 错误：「ため」表示原因或目的。<br>B. 正确：「ところ」表示动作阶段或时间点。<br>C. 错误：时间和句尾不自然。<br>D. 错误：「こと」不能自然替代动作阶段。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1428	Minna	これからインターネットで探すところです。	[sound:jp-grammar-quality-mcq-1428_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1428_option_A.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1428_option_B.mp3""></audio>"	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1428_option_C.mp3""></audio>"	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1428_option_D.mp3""></audio>"	A	今、宿題をしているところです。	不知道他是否会来。	A. 正确：「ところ」表示动作阶段或时间点。<br>B. 错误：时间和句尾不自然。<br>C. 错误：「ため」表示原因或目的。<br>D. 错误：「こと」不能自然替代动作阶段。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1429	Minna	今電話するところです。	[sound:jp-grammar-quality-mcq-1429_grammar.mp3]	表示「今電話するところです」这一语法形式或助词用法	用于练习「今電話するところです。」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：今電話するところです。。按原书条目和句中词形使用。	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1429_option_A.mp3""></audio>"	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1429_option_B.mp3""></audio>"	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1429_option_C.mp3""></audio>"	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1429_option_D.mp3""></audio>"	D	今、宿題をしているところです。	这句话用于确认“今電話するところです。”的用法。	A. 错误：时间和句尾不自然。<br>B. 错误：「こと」不能自然替代动作阶段。<br>C. 错误：「ため」表示原因或目的。<br>D. 正确：「ところ」表示动作阶段或时间点。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1430	Minna	今調べているところです。	[sound:jp-grammar-quality-mcq-1430_grammar.mp3]	正在...；处于...状态	表示动作进行、结果状态或习惯。	動詞て形 + いる	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1430_option_A.mp3""></audio>"	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1430_option_B.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1430_option_C.mp3""></audio>"	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1430_option_D.mp3""></audio>"	D	今、宿題をしているところです。	现在正在读书。	A. 错误：「ため」表示原因或目的。<br>B. 错误：「こと」不能自然替代动作阶段。<br>C. 错误：时间和句尾不自然。<br>D. 正确：「ところ」表示动作阶段或时间点。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1431	Minna	今書いているところです。	[sound:jp-grammar-quality-mcq-1431_grammar.mp3]	正在...；处于...状态	表示动作进行、结果状态或习惯。	動詞て形 + いる	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1431_option_A.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1431_option_B.mp3""></audio>"	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1431_option_C.mp3""></audio>"	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1431_option_D.mp3""></audio>"	C	今、宿題をしているところです。	现在正在读书。	A. 错误：「ため」表示原因或目的。<br>B. 错误：时间和句尾不自然。<br>C. 正确：「ところ」表示动作阶段或时间点。<br>D. 错误：「こと」不能自然替代动作阶段。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1432	Minna	今相談しているところです。	[sound:jp-grammar-quality-mcq-1432_grammar.mp3]	正在...；处于...状态	表示动作进行、结果状态或习惯。	動詞て形 + いる	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1432_option_A.mp3""></audio>"	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1432_option_B.mp3""></audio>"	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1432_option_C.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1432_option_D.mp3""></audio>"	B	今、宿題をしているところです。	现在正在读书。	A. 错误：「ため」表示原因或目的。<br>B. 正确：「ところ」表示动作阶段或时间点。<br>C. 错误：「こと」不能自然替代动作阶段。<br>D. 错误：时间和句尾不自然。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
JP-GRAMMAR-QUALITY-MCQ-1433	Minna	たった今出たところです。	[sound:jp-grammar-quality-mcq-1433_grammar.mp3]	即使...也；刚...	可表示做了前项后发现某结果，也可表示逆接条件。	接续：たった今出たところです。。按原书条目和句中词形使用。	今、宿題をしていることです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1433_option_A.mp3""></audio>"	今、宿題をしているところです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1433_option_B.mp3""></audio>"	今、宿題をするところでした昨日。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1433_option_C.mp3""></audio>"	宿題をしているためです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1433_option_D.mp3""></audio>"	B	今、宿題をしているところです。	这句话用于确认“たった今出たところです。”的用法。	A. 错误：「こと」不能自然替代动作阶段。<br>B. 正确：「ところ」表示动作阶段或时间点。<br>C. 错误：时间和句尾不自然。<br>D. 错误：「ため」表示原因或目的。	大家的日语（第二版）初级2学习辅导书3A出版社 / 大家的日语（第二版）初级2学习辅导书3A出版社__part_09-04.png	jp_grammar quality_mcq nanami Minna
