#separator:tab
#html:true
#deck:JP Grammar N2 Quality MCQ Nanami
CardID	Level	GrammarPoint	GrammarAudio	MeaningCN	ExplanationCN	Connection	OptionA	OptionAAudio	OptionB	OptionBAudio	OptionC	OptionCAudio	OptionD	OptionDAudio	CorrectOption	CorrectExample	CorrectExampleCN	Rationale	Source	Tags
JP-GRAMMAR-QUALITY-MCQ-1060	N2	ものでもない	[sound:jp-grammar-quality-mcq-1060_grammar.mp3]	因为...	表示原因理由，语气比から更客观、柔和。	普通形 + の	大雨（ものでもない）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1060_option_A.mp3""></audio>"	大雨（ものでもない）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1060_option_B.mp3""></audio>"	大雨（ものでもない）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1060_option_C.mp3""></audio>"	試合は中止になった（ものでもない）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1060_option_D.mp3""></audio>"	C	大雨（ものでもない）、試合は中止になった。	我喜欢跑步。	A. 错误：后面缺少结果内容，句子结构不完整。<br>B. 错误：后项不是原因造成的结果，语义不成立。<br>C. 正确：ものでもない 在这里连接原因和结果。<br>D. 错误：原因和结果顺序倒置，不符合该用法。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-16.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1061	N2	ものではない	[sound:jp-grammar-quality-mcq-1061_grammar.mp3]	因为...	表示原因理由，语气比から更客观、柔和。	普通形 + の	大雨（ものではない）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1061_option_A.mp3""></audio>"	試合は中止になった（ものではない）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1061_option_B.mp3""></audio>"	大雨（ものではない）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1061_option_C.mp3""></audio>"	大雨（ものではない）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1061_option_D.mp3""></audio>"	D	大雨（ものではない）、試合は中止になった。	我喜欢跑步。	A. 错误：后面缺少结果内容，句子结构不完整。<br>B. 错误：原因和结果顺序倒置，不符合该用法。<br>C. 错误：后项不是原因造成的结果，语义不成立。<br>D. 正确：ものではない 在这里连接原因和结果。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-16.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1062	N2	ものだから	[sound:jp-grammar-quality-mcq-1062_grammar.mp3]	说明原因/强调判断	用于说明背景、理由或强调说话人的判断。	普通形 + のだ / んだ	試合は中止になった（ものだから）、大雨です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1062_option_A.mp3""></audio>"	大雨（ものだから）、試合をしたいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1062_option_B.mp3""></audio>"	大雨（ものだから）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1062_option_C.mp3""></audio>"	大雨（ものだから）、試合は中止になった。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1062_option_D.mp3""></audio>"	D	大雨（ものだから）、試合は中止になった。	今天不去学校。	A. 错误：原因和结果顺序倒置，不符合该用法。<br>B. 错误：后项不是原因造成的结果，语义不成立。<br>C. 错误：后面缺少结果内容，句子结构不完整。<br>D. 正确：ものだから 在这里连接原因和结果。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-17.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1063	N2	からかうしようがい	[sound:jp-grammar-quality-mcq-1063_grammar.mp3]	是否；或者；疑问	表示疑问、不确定或选择。	普通形 + か	彼が来る（か）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1063_option_A.mp3""></audio>"	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1063_option_B.mp3""></audio>"	彼が来た（か）、うれしいです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1063_option_C.mp3""></audio>"	彼が来る（か）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1063_option_D.mp3""></audio>"	B	彼が来る（か）分かりません。	不知道他是否会来。	A. 错误：句尾结构不完整，不能这样收句。<br>B. 正确：か 在从句中表示疑问或不确定。<br>C. 错误：这里是原因或事实感想，不是疑问内容。<br>D. 错误：后项不是认知动词，疑问从句连接不自然。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-17.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1064	N2	～ ものの動/ナ形/イ形の	[sound:jp-grammar-quality-mcq-1064_grammar.mp3]	虽然...但是	表示承认前项事实，但后项与预期不同。	名詞修飾形+ものの	値段は高い（ものの動）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1064_option_A.mp3""></audio>"	値段は高い（ものの動）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1064_option_B.mp3""></audio>"	値段は高い（ものの動）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1064_option_C.mp3""></audio>"	値段は高い（ものの動）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1064_option_D.mp3""></audio>"	A	値段は高い（ものの動）、品質はいい。	虽然拿到了驾照，但还没有驾驶信心。	A. 正确：ものの動 表示前后内容转折或让步。<br>B. 错误：后项只是顺接结果，不是转折关系。<br>C. 错误：后项不完整，不能构成转折。<br>D. 错误：前后没有形成反差。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-19.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1065	N2	～ とはいうものの」カ慣用句型 , 表示 “ 税・	[sound:jp-grammar-quality-mcq-1065_grammar.mp3]	虽然...但是	表示承认前项事实，但后项与预期不同。	普通形 + ものの	値段は高い（とはいうものの」カ慣用句型 , 表示 “ 税）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1065_option_A.mp3""></audio>"	値段は高い（とはいうものの」カ慣用句型 , 表示 “ 税）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1065_option_B.mp3""></audio>"	値段は高い（とはいうものの」カ慣用句型 , 表示 “ 税）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1065_option_C.mp3""></audio>"	値段は高い（とはいうものの」カ慣用句型 , 表示 “ 税）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1065_option_D.mp3""></audio>"	D	値段は高い（とはいうものの」カ慣用句型 , 表示 “ 税）、品質はいい。	虽然拿到了驾照，但还没有驾驶信心。	A. 错误：前后没有形成反差。<br>B. 错误：后项只是顺接结果，不是转折关系。<br>C. 错误：后项不完整，不能构成转折。<br>D. 正确：とはいうものの」カ慣用句型 , 表示 “ 税 表示前后内容转折或让步。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-19.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1066	N2	～ 矢先に	[sound:jp-grammar-quality-mcq-1066_grammar.mp3]	表示「矢先に」这一语法形式或助词用法	用于练习「～ 矢先に」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ 矢先に。按原书条目和句中词形使用。	「矢先に」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1066_option_A.mp3""></audio>"	「矢先に」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1066_option_B.mp3""></audio>"	「矢先に」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1066_option_C.mp3""></audio>"	「矢先に」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1066_option_D.mp3""></audio>"	A	「矢先に」は、このカードで確認する表現です。	这句话用于确认“～ 矢先に”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「矢先に」本身。<br>B. 错误：无法从源条目断定它只接名词。<br>C. 错误：无法从源条目断定它只接过去形。<br>D. 错误：无法从源条目断定它只用于命令文。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-19.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1067	N2	～ やら	[sound:jp-grammar-quality-mcq-1067_grammar.mp3]	...和...等	用于不完全列举。	名詞 + や + 名詞	机の上に本（こと）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1067_option_A.mp3""></audio>"	机の上に本（ために）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1067_option_B.mp3""></audio>"	机の上に本（のに）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1067_option_C.mp3""></audio>"	机の上に本（や）ノートがあります。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1067_option_D.mp3""></audio>"	D	机の上に本（や）ノートがあります。	桌上有书和笔记本等。	A. 错误：这是相近形式，但接续或语义不符合这个例句。<br>B. 错误：这是目的表达，不能替代目标表达。<br>C. 错误：这是逆接表达，不能替代目标表达。<br>D. 正确：源例句中「や」符合该语法点的接续和语义。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-19.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1068	N2	～ ようがない/ようもない	[sound:jp-grammar-quality-mcq-1068_grammar.mp3]	但是；主语标记	可表示主语，也可连接前后相反或铺垫内容。	名詞 + が / 普通形 + が	値段は高い（ようがない）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1068_option_A.mp3""></audio>"	値段は高い（ようがない）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1068_option_B.mp3""></audio>"	値段は高い（ようがない）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1068_option_C.mp3""></audio>"	値段は高い（ようがない）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1068_option_D.mp3""></audio>"	D	値段は高い（ようがない）、品質はいい。	价格高，但是质量好。	A. 错误：后项不完整，不能构成转折。<br>B. 错误：后项只是顺接结果，不是转折关系。<br>C. 错误：前后没有形成反差。<br>D. 正确：ようがない 表示前后内容转折或让步。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1069	N2	～ ようて亦法 ”。	[sound:jp-grammar-quality-mcq-1069_grammar.mp3]	表示「ようて亦法 ”」这一语法形式或助词用法	用于练习「～ ようて亦法 ”。」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：～ ようて亦法 ”。。按原书条目和句中词形使用。	「ようて亦法 ”」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1069_option_A.mp3""></audio>"	「ようて亦法 ”」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1069_option_B.mp3""></audio>"	「ようて亦法 ”」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1069_option_C.mp3""></audio>"	「ようて亦法 ”」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1069_option_D.mp3""></audio>"	C	「ようて亦法 ”」は、このカードで確認する表現です。	这句话用于确认“～ ようて亦法 ”。”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 正确：源条目无法稳定解析时，只确认目标表达「ようて亦法 ”」本身。<br>D. 错误：无法从源条目断定它只用于命令文。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-20.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1070	N2	"注意后項多与「実は/本当は/実際は」等搭配使用 , 表示 "" 看上去・・・・・実除上(并不是遠祥)～ ようでは"	[sound:jp-grammar-quality-mcq-1070_grammar.mp3]	表示「注意后項多与「実は」这一语法形式或助词用法	"用于练习「注意后項多与「実は/本当は/実際は」等搭配使用 , 表示 "" 看上去・・・・・実除上(并不是遠祥)～ ようでは」在句中的形式和基本功能；具体语义需结合前后文判断。"	"接续：注意后項多与「実は/本当は/実際は」等搭配使用 , 表示 "" 看上去・・・・・実除上(并不是遠祥)～ ようでは。按原书条目和句中词形使用。"	「注意后項多与「実は」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1070_option_A.mp3""></audio>"	「注意后項多与「実は」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1070_option_B.mp3""></audio>"	「注意后項多与「実は」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1070_option_C.mp3""></audio>"	「注意后項多与「実は」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1070_option_D.mp3""></audio>"	A	「注意后項多与「実は」は、このカードで確認する表現です。	"这句话用于确认“注意后項多与「実は/本当は/実際は」等搭配使用 , 表示 "" 看上去・・・・・実除上(并不是遠祥)～ ようでは”的用法。"	A. 正确：源条目无法稳定解析时，只确认目标表达「注意后項多与「実は」本身。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 错误：无法从源条目断定它只接名词。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-21.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1071	N2	～ ようなら/ようだったら動	[sound:jp-grammar-quality-mcq-1071_grammar.mp3]	表示「ようなら」这一语法形式或助词用法	用于练习「～ ようなら/ようだったら動」在句中的形式和基本功能；具体语义需结合前后文判断。	辞書形・ない形ない/ナ形語幹な/イ形+ようなら/ようだったら	「ようなら」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1071_option_A.mp3""></audio>"	「ようなら」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1071_option_B.mp3""></audio>"	「ようなら」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1071_option_C.mp3""></audio>"	「ようなら」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1071_option_D.mp3""></audio>"	B	「ようなら」は、このカードで確認する表現です。	这句话用于确认“～ ようなら/ようだったら動”的用法。	A. 错误：无法从源条目断定它只接过去形。<br>B. 正确：源条目无法稳定解析时，只确认目标表达「ようなら」本身。<br>C. 错误：无法从源条目断定它只接名词。<br>D. 错误：无法从源条目断定它只用于命令文。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-21.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1072	N2	～ わけがない/わけはない	[sound:jp-grammar-quality-mcq-1072_grammar.mp3]	但是；主语标记	可表示主语，也可连接前后相反或铺垫内容。	名詞 + が / 普通形 + が	値段は高い（わけがない）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1072_option_A.mp3""></audio>"	値段は高い（わけがない）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1072_option_B.mp3""></audio>"	値段は高い（わけがない）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1072_option_C.mp3""></audio>"	値段は高い（わけがない）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1072_option_D.mp3""></audio>"	D	値段は高い（わけがない）、品質はいい。	价格高，但是质量好。	A. 错误：前后没有形成反差。<br>B. 错误：后项不完整，不能构成转折。<br>C. 错误：后项只是顺接结果，不是转折关系。<br>D. 正确：わけがない 表示前后内容转折或让步。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-21.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1073	N2	～ わけだ動/ナ形/イ形の	[sound:jp-grammar-quality-mcq-1073_grammar.mp3]	怪不得；也就是说	根据前项事实自然得出结论，或说明事情道理。	名詞修飾形+わけだ	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1073_option_A.mp3""></audio>"	走る（が）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1073_option_B.mp3""></audio>"	走る（こと）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1073_option_C.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1073_option_D.mp3""></audio>"	D	走る（の）が好きです。	我喜欢跑步。	A. 错误：「を」不能名词化前面的内容。<br>B. 错误：「が」不能名词化前面的内容。<br>C. 错误：「こと」表示抽象事情，这里不能自然替代「の」。<br>D. 正确：源例句中「の」符合该语法点的接续和语义。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-22.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1074	N2	～ わけではない/わけでもないだ。/下个星期打算休年假去温泉彖行。因カ想舒援疲勞 , 好好休息ー下。	[sound:jp-grammar-quality-mcq-1074_grammar.mp3]	并不是...	用于部分否定，说明不是完全如此。	名詞 + も	私（を）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1074_option_A.mp3""></audio>"	私（だけ）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1074_option_B.mp3""></audio>"	私（は）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1074_option_C.mp3""></audio>"	私（も）行きます。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1074_option_D.mp3""></audio>"	D	私（も）行きます。	我也去。	A. 错误：「を」标记动作对象。<br>B. 错误：「だけ」表示限定，不表示“也”。<br>C. 错误：「は」只提示主题，不表示追加。<br>D. 正确：源例句中「も」符合该语法点的接续和语义。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-22.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1075	N2	ようでは	[sound:jp-grammar-quality-mcq-1075_grammar.mp3]	表示「ようでは」这一语法形式或助词用法	用于练习「ようでは」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：ようでは。按原书条目和句中词形使用。	「ようでは」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1075_option_A.mp3""></audio>"	「ようでは」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1075_option_B.mp3""></audio>"	「ようでは」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1075_option_C.mp3""></audio>"	「ようでは」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1075_option_D.mp3""></audio>"	D	「ようでは」は、このカードで確認する表現です。	这句话用于确认“ようでは”的用法。	A. 错误：无法从源条目断定它只接名词。<br>B. 错误：无法从源条目断定它只接过去形。<br>C. 错误：无法从源条目断定它只用于命令文。<br>D. 正确：源条目无法稳定解析时，只确认目标表达「ようでは」本身。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-23.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1076	N2	ように「	[sound:jp-grammar-quality-mcq-1076_grammar.mp3]	为了能...；像...一样	可表示目的、愿望、变化目标或比喻。	接续：ように「。按原书条目和句中词形使用。	毎日復習している（ように「）、試験に合格した。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1076_option_A.mp3""></audio>"	試験に合格する（ように「）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1076_option_B.mp3""></audio>"	試験に合格した（ように「）、家族が喜んだ。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1076_option_C.mp3""></audio>"	試験に合格する（ように「）、毎日復習している。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1076_option_D.mp3""></audio>"	D	試験に合格する（ように「）、毎日復習している。	这句话用于确认“ように「”的用法。	A. 错误：顺序和语义不符合目的表达。<br>B. 错误：后项缺少为目的而做的行为。<br>C. 错误：前项是已发生结果，不是目的。<br>D. 正确：ように「 表示目的。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-23.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1077	N2	わけ [:ミ」クレジットカードは持ってはいる(	[sound:jp-grammar-quality-mcq-1077_grammar.mp3]	表示「わけ [:ミ」クレジットカードは持ってはいる(」这一语法形式或助词用法	用于练习「わけ [:ミ」クレジットカードは持ってはいる(」在句中的形式和基本功能；具体语义需结合前后文判断。	接续：わけ [:ミ」クレジットカードは持ってはいる(。按原书条目和句中词形使用。	「わけ [:ミ」クレジットカードは持ってはいる(」は、このカードで確認する表現です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1077_option_A.mp3""></audio>"	「わけ [:ミ」クレジットカードは持ってはいる(」は、必ず名詞だけに接続します。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1077_option_B.mp3""></audio>"	「わけ [:ミ」クレジットカードは持ってはいる(」は、必ず過去形だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1077_option_C.mp3""></audio>"	「わけ [:ミ」クレジットカードは持ってはいる(」は、必ず命令文だけで使います。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1077_option_D.mp3""></audio>"	A	「わけ [:ミ」クレジットカードは持ってはいる(」は、このカードで確認する表現です。	这句话用于确认“わけ [:ミ」クレジットカードは持ってはいる(”的用法。	A. 正确：源条目无法稳定解析时，只确认目标表达「わけ [:ミ」クレジットカードは持ってはいる(」本身。<br>B. 错误：无法从源条目断定它只接名词。<br>C. 错误：无法从源条目断定它只接过去形。<br>D. 错误：无法从源条目断定它只用于命令文。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-23.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1078	N2	ものを	[sound:jp-grammar-quality-mcq-1078_grammar.mp3]	名词化；所属；说明	可表示所属、名词化，或替代前面提到的名词。	普通形 + の	走る（が）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1078_option_A.mp3""></audio>"	走る（の）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1078_option_B.mp3""></audio>"	走る（を）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1078_option_C.mp3""></audio>"	走る（こと）が好きです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1078_option_D.mp3""></audio>"	B	走る（の）が好きです。	我喜欢跑步。	A. 错误：「が」不能名词化前面的内容。<br>B. 正确：源例句中「の」符合该语法点的接续和语义。<br>C. 错误：「を」不能名词化前面的内容。<br>D. 错误：「こと」表示抽象事情，这里不能自然替代「の」。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-23.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1079	N2	わけではない ] 彼は先月から日本語の勉強を始めたので	[sound:jp-grammar-quality-mcq-1079_grammar.mp3]	并不是...	用于部分否定，说明不是完全如此。	普通形 + か	彼が来る（を）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1079_option_A.mp3""></audio>"	彼が来る（か）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1079_option_B.mp3""></audio>"	彼が来る（が）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1079_option_C.mp3""></audio>"	彼が来る（ので）分かりません。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1079_option_D.mp3""></audio>"	B	彼が来る（か）分かりません。	不知道他是否会来。	A. 错误：「を」不能表示疑问或不确定。<br>B. 正确：源例句中「か」符合该语法点的接续和语义。<br>C. 错误：「が」不能表示疑问内容。<br>D. 错误：「ので」表示原因，不表示是否。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-23.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1080	N2	もののわけがない	[sound:jp-grammar-quality-mcq-1080_grammar.mp3]	虽然...但是	表示承认前项事实，但后项与预期不同。	普通形 + ものの	値段は高い（もののわけがない）、買いませんでした。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1080_option_A.mp3""></audio>"	値段は高い（もののわけがない）、品質はいい。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1080_option_B.mp3""></audio>"	値段は高い（もののわけがない）高いです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1080_option_C.mp3""></audio>"	値段は高い（もののわけがない）です。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1080_option_D.mp3""></audio>"	B	値段は高い（もののわけがない）、品質はいい。	虽然拿到了驾照，但还没有驾驶信心。	A. 错误：后项只是顺接结果，不是转折关系。<br>B. 正确：もののわけがない 表示前后内容转折或让步。<br>C. 错误：前后没有形成反差。<br>D. 错误：后项不完整，不能构成转折。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-23.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1081	N2	ようならからこそ	[sound:jp-grammar-quality-mcq-1081_grammar.mp3]	正是；才是	强调某人、某事、某时机正是重点。	普通形 + か	努力したからこそです。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1081_option_A.mp3""></audio>"	努力したからこそ、合格できた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1081_option_B.mp3""></audio>"	少し休んだからこそ、疲れた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1081_option_C.mp3""></audio>"	努力するからこそ、昨日合格できた。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1081_option_D.mp3""></audio>"	B	努力したからこそ、合格できた。	不知道他是否会来。	A. 错误：后项缺少结果内容。<br>B. 正确：「からこそ」强调正因为前项才有后项。<br>C. 错误：前后不是“正因为如此才”的强调关系。<br>D. 错误：时态关系不自然。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-25.png	jp_grammar quality_mcq nanami N2
JP-GRAMMAR-QUALITY-MCQ-1082	N2	ようでは [ 互」勝つのは難しいかもしれないが、まったく可能性がない(	[sound:jp-grammar-quality-mcq-1082_grammar.mp3]	也许；可能	表示可能性不高但不能排除。	普通形 + か	明日は雨が降るかもしれないでする。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1082_option_A.mp3""></audio>"	明日は雨が降るかもしれない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1082_option_B.mp3""></audio>"	明日は雨が降るに違いない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1082_option_C.mp3""></audio>"	明日は雨が降るはずがない。	"<audio controls preload=""none"" src=""jp-grammar-quality-mcq-1082_option_D.mp3""></audio>"	B	明日は雨が降るかもしれない。	不知道他是否会来。	A. 错误：句尾结构错误。<br>B. 正确：「かもしれない」表示可能性。<br>C. 错误：「に違いない」表示很有把握，语气太强。<br>D. 错误：「はずがない」表示不可能，语义相反。	日语蓝宝书_N2 / 日语蓝宝书_N2__part_07-25.png	jp_grammar quality_mcq nanami N2
